,Date and Time,Trend Age,Inoculation Age,I: Air Act.,I: O2 Act.,I: CO2 Act.,I: TempV,I: TempJ,I: DOamp,I: pH,I: Level 1,I: Stirr Act.,I: Torque,I: Balance1,I: Vol. Pump A1,I: Vol. Pump A2,I: Vol. Pump A3,I: Vol. Pump A4,I: Vol. CO2 Act.,I: Vol. O2 Act.,I: Vol. Air Act.,SP Temperature,SP Oxygen,SP pH,SP Foam,SP Level,O: Air Setp.,O: O2 Setp.,O: CO2 Setp.,O: N2,O: Heat,O: Cool,O: PumpTh,O: Stirr Setp.,O: Pump A1,O: Pump A2,O: Pump A3,O: Pump A4,O: Headspace 
9686,2021-03-26 03:40:24,827.367,0,10.0073,12.4894,99.9992,33.4,36.6,32.0173,7.18328,0,200,0.0699833,0,1308.86,46.3762,175.627,109.609,208675.0,22518.2,66670.6,33,30,7,0,0,10,12.1663,100,0,0.0,63.6,1,200,0.0,0,0,0,0
9687,2021-03-26 03:40:54,827.375,0,10.0152,10.0486,99.9937,33.8,33.2,32.2808,7.18001,0,200,0.0694534,0,1308.86,46.3762,175.627,109.609,208685.0,22519.3,66671.6,33,30,7,0,0,10,9.76212,100,0,0.0,60.3,1,200,0.0,0,0,0,0
9688,2021-03-26 03:41:24,827.383,0,9.99155,9.10719,100.034,34.0,30.8,32.2315,7.17785,0,200,0.0685319,0,1308.86,46.3762,175.627,109.609,208695.0,22520.3,66672.6,33,30,7,0,0,10,8.88153,100,0,0.0,58.0,1,200,0.0,0,0,0,0
9689,2021-03-26 03:41:54,827.392,0,10.0013,8.93326,99.9998,34.0,29.0,31.9315,7.17736,0,200,0.0692952,0,1308.86,46.3762,175.627,109.609,208705.0,22521.2,66673.6,33,30,7,0,0,10,9.3232,100,0,0.0,56.0,1,200,0.0,0,0,0,0
9690,2021-03-26 03:42:24,827.4,0,9.93196,10.677,100.003,33.8,27.4,31.4075,7.17774,0,200,0.0690634,0,1308.86,46.3762,175.627,109.609,208715.0,22522.1,66674.6,33,30,7,0,0,10,11.0988,100,0,0.0,54.4,1,200,0.0,0,0,0,0
9691,2021-03-26 03:42:54,827.408,0,9.95221,17.7176,99.9991,33.6,26.3,30.8784,7.17985,0,200,0.069466,0,1308.86,46.3762,175.627,109.609,208725.0,22523.3,66675.6,33,30,7,0,0,10,17.7076,100,0,0.0,53.3,1,200,0.0,0,0,0,0
9692,2021-03-26 03:43:24,827.417,0,10.0448,17.7355,100.007,33.2,25.3,30.2089,7.18144,0,200,0.0697264,0,1308.86,46.3762,175.627,109.609,208735.0,22525.1,66676.6,33,30,7,0,0,10,17.7076,100,0,0.0,52.4,1,200,0.0,0,0,0,0
9693,2021-03-26 03:43:54,827.425,0,10.0089,17.6684,100.017,32.9,25.7,29.6295,7.18384,0,200,0.0695308,0,1308.86,46.3762,175.627,109.609,208745.0,22526.9,66677.6,33,30,7,0,0,10,17.7076,100,0,0.0,0.0,0,200,0.0,0,0,0,0
9694,2021-03-26 03:44:24,827.433,0,10.0277,17.7,99.9806,32.5,28.1,29.2023,7.18728,0,200,0.0697333,0,1308.86,46.3762,175.627,109.609,208755.0,22528.7,66678.6,33,30,7,0,0,10,17.7076,100,0,97.5,0.0,1,200,0.0,0,0,0,0
9695,2021-03-26 03:44:54,827.442,0,9.98061,23.319,99.9689,32.1,31.8,28.8258,7.19001,0,200,0.0687991,0,1308.86,46.3762,175.627,109.609,208765.0,22530.7,66679.6,33,30,7,0,0,10,23.9157,100,0,91.8,0.0,1,200,0.0,0,0,0,0
9696,2021-03-26 03:45:24,827.45,0,9.9319,24.9462,100.011,31.9,34.1,28.63,7.1919,0,200,0.0701421,0,1308.86,46.3762,175.627,109.609,208775.0,22533.1,66680.6,33,30,7,0,0,10,25.5337,100,0,88.35,0.0,1,200,0.0,0,0,0,0
9697,2021-03-26 03:45:54,827.458,0,10.0279,26.0248,100.013,31.8,36.1,28.6405,7.19351,0,200,0.069142,0,1308.86,46.3762,175.627,109.609,208785.0,22535.7,66681.6,33,30,7,0,0,10,26.1711,100,0,85.35,0.0,1,200,0.0,0,0,0,0
9698,2021-03-26 03:46:24,827.467,0,10.0307,26.214,100.015,31.8,38.1,28.7913,7.19367,0,200,0.0708441,0,1308.86,46.3762,175.627,109.609,208795.0,22538.3,66682.6,33,30,7,0,0,10,26.0672,100,0,82.5,0.0,1,200,0.0,0,0,0,0
9699,2021-03-26 03:46:54,827.475,0,9.99378,20.3585,99.9889,31.9,39.8,29.0895,7.19372,0,200,0.0704772,0,1308.86,46.3762,175.627,109.609,208805.0,22540.8,66683.6,33,30,7,0,0,10,20.3671,100,0,79.8,0.0,1,200,0.0,0,0,0,0
9700,2021-03-26 03:47:24,827.483,0,9.97082,20.3676,99.8972,31.9,41.4,29.4799,7.19257,0,200,0.0711408,0,1308.86,46.3762,175.627,109.609,208815.0,22542.8,66684.6,33,30,7,0,0,10,20.3671,100,0,77.4,0.0,1,200,0.0,0,0,0,0
9701,2021-03-26 03:47:54,827.492,0,9.99534,20.3264,99.9905,32.2,42.9,29.8091,7.19077,0,200,0.0706539,0,1308.86,46.3762,175.627,109.609,208825.0,22544.9,66685.6,33,30,7,0,0,10,20.3671,100,0,75.15,0.0,1,200,0.0,0,0,0,0
9702,2021-03-26 03:48:24,827.5,0,10.0208,20.3838,100.017,32.5,44.4,30.1386,7.18883,0,200,0.0701749,0,1308.86,46.3762,175.627,109.609,208835.0,22546.9,66686.6,33,30,7,0,0,10,20.3671,100,0,72.9,0.0,1,200,0.0,0,0,0,0
9703,2021-03-26 03:48:54,827.508,0,9.99299,20.3864,99.9692,32.9,45.6,30.4352,7.18679,0,200,0.0706429,0,1308.86,46.3762,175.627,109.609,208845.0,22548.9,66687.6,33,30,7,0,0,10,20.3671,100,0,71.1,0.0,1,200,0.0,0,0,0,0
9704,2021-03-26 03:49:24,827.517,0,10.0161,20.3707,99.9985,33.3,41.3,30.5511,7.18344,0,200,0.0699553,0,1308.86,46.3762,175.627,109.609,208855.0,22551.0,66688.6,33,30,7,0,0,10,20.3671,100,0,0.0,68.4,1,200,0.0,0,0,0,0
9705,2021-03-26 03:49:54,827.525,0,10.0037,20.3742,99.9778,33.8,34.4,30.8321,7.17988,0,200,0.0695149,0,1308.86,46.3762,175.627,109.609,208865.0,22553.0,66689.6,33,30,7,0,0,10,20.3671,100,0,0.0,61.5,1,200,0.0,0,0,0,0
9706,2021-03-26 03:50:24,827.533,0,10.0135,20.3465,99.995,34.1,31.8,30.671,7.17695,0,200,0.0695002,0,1308.86,46.3762,175.627,109.609,208875.0,22555.0,66690.6,33,30,7,0,0,10,20.3671,100,0,0.0,58.9,1,200,0.0,0,0,0,0
9707,2021-03-26 03:50:54,827.542,0,10.0607,20.3338,99.9736,34.1,29.7,30.3219,7.17589,0,200,0.0690892,0,1308.86,46.3762,175.627,109.609,208885.0,22557.1,66691.6,33,30,7,0,0,10,20.3671,100,0,0.0,56.8,1,200,0.0,0,0,0,0
9708,2021-03-26 03:51:24,827.55,0,9.99827,20.369,99.9959,34.0,28.0,29.7978,7.17618,0,200,0.0694302,0,1308.86,46.3762,175.627,109.609,208895.0,22559.1,66692.6,33,30,7,0,0,10,20.3671,100,0,0.0,55.0,1,200,0.0,0,0,0,0
9709,2021-03-26 03:51:54,827.558,0,10.0312,20.365,100.008,33.8,26.7,29.1643,7.17712,0,200,0.0694846,0,1308.86,46.3762,175.627,109.609,208905.0,22561.2,66693.6,33,30,7,0,0,10,20.3671,100,0,0.0,53.8,1,200,0.0,0,0,0,0
9710,2021-03-26 03:52:24,827.567,0,9.9939,26.6498,99.9973,33.5,25.7,28.675,7.17958,0,200,0.0692371,0,1308.86,46.3762,175.627,109.609,208915.0,22563.4,66694.6,33,30,7,0,0,10,27.3865,100,0,0.0,52.8,1,200,0.0,0,0,0,0
9711,2021-03-26 03:52:54,827.575,0,10.0176,30.0107,100.02,33.1,24.8,28.18,7.18217,0,200,0.0696229,0,1308.86,46.3762,175.627,109.609,208925.0,22566.3,66695.6,33,30,7,0,0,10,30.6621,100,0,0.0,50.2218,1,200,0.0,0,0,0,0
9712,2021-03-26 03:53:24,827.583,0,9.9745,33.0752,99.9811,32.7,26.1,27.7787,7.18448,0,200,0.0695168,0,1308.86,46.3762,175.627,109.609,208935.0,22569.4,66696.6,33,30,7,0,0,10,33.6842,100,0,100.0,0.0,1,200,0.0,0,0,0,0
9713,2021-03-26 03:53:54,827.592,0,10.0271,35.6949,100.015,32.4,30.5,27.5443,7.18789,0,200,0.0699312,0,1308.86,46.3762,175.627,109.609,208945.0,22572.9,66697.6,33,30,7,0,0,10,36.0437,100,0,93.75,0.0,1,200,0.0,0,0,0,0
9714,2021-03-26 03:54:24,827.6,0,9.96891,36.8436,99.9987,32.0,33.0,27.6124,7.19082,0,200,0.0696713,0,1308.86,46.3762,175.627,109.609,208955.0,22576.5,66698.6,33,30,7,0,0,10,36.9246,100,0,90.0,0.0,1,200,0.0,0,0,0,0
9715,2021-03-26 03:54:54,827.608,0,9.98337,37.0186,99.9958,31.9,35.2,27.8506,7.19251,0,200,0.070419,0,1308.86,46.3762,175.627,109.609,208965.0,22580.2,66699.6,33,30,7,0,0,10,36.8808,100,0,86.55,0.0,1,200,0.0,0,0,0,0
9716,2021-03-26 03:55:24,827.617,0,10.0017,35.59,100.004,31.8,37.1,28.4266,7.19394,0,200,0.0704007,0,1308.86,46.3762,175.627,109.609,208975.0,22583.8,66700.6,33,30,7,0,0,10,35.4054,100,0,83.7,0.0,1,200,0.0,0,0,0,0
9717,2021-03-26 03:55:54,827.625,0,9.98761,33.2698,99.9751,31.9,39.0,28.9586,7.1939,0,200,0.0705631,0,1308.86,46.3762,175.627,109.609,208985.0,22587.3,66701.6,33,30,7,0,0,10,32.9262,100,0,81.0,0.0,1,200,0.0,0,0,0,0
9718,2021-03-26 03:56:24,827.633,0,9.91794,27.6807,100.008,31.9,40.8,29.7534,7.19319,0,200,0.0695517,0,1308.86,46.3762,175.627,109.609,208995.0,22590.1,66702.6,33,30,7,0,0,10,27.7261,100,0,78.45,0.0,1,200,0.0,0,0,0,0
9719,2021-03-26 03:56:54,827.642,0,10.0073,27.7249,100.023,32.1,42.2,30.3984,7.1922,0,200,0.0699488,0,1308.86,46.3762,175.627,109.609,209005.0,22592.9,66703.6,33,30,7,0,0,10,27.7261,100,0,76.2,0.0,1,200,0.0,0,0,0,0
9720,2021-03-26 03:57:24,827.65,0,9.98118,27.6652,100.011,32.4,43.9,30.9117,7.1905,0,200,0.069803,0,1308.86,46.3762,175.627,109.609,209015.0,22595.7,66704.6,33,30,7,0,0,10,27.7261,100,0,73.65,0.0,1,200,0.0,0,0,0,0
9721,2021-03-26 03:57:54,827.658,0,10.0117,20.7995,100.012,32.7,45.1,31.4994,7.1885,0,200,0.0701486,0,1308.86,46.3762,175.627,109.609,209025.0,22598.0,66705.6,33,30,7,0,0,10,19.6794,100,0,71.85,0.0,1,200,0.0,0,0,0,0
9722,2021-03-26 03:58:24,827.667,0,10.0097,16.7645,99.9983,33.1,45.8,32.0478,7.18575,0,200,0.0700068,0,1308.86,46.3762,175.627,109.609,209035.0,22599.8,66706.6,33,30,7,0,0,10,16.0591,100,0,0.0,70.5468,1,200,0.0,0,0,0,0
9723,2021-03-26 03:58:54,827.675,0,9.99459,14.0309,99.9995,33.6,35.1,32.2797,7.18208,0,200,0.0694513,0,1308.86,46.3762,175.627,109.609,209045.0,22601.4,66707.6,33,30,7,0,0,10,13.8117,100,0,0.0,62.2,1,200,0.0,0,0,0,0
9724,2021-03-26 03:59:24,827.683,0,10.0063,11.771,100.041,34.0,32.5,32.4186,7.17851,0,200,0.070384,0,1308.86,46.3762,175.627,109.609,209055.0,22602.7,66708.6,33,30,7,0,0,10,11.9188,100,0,0.0,59.5,1,200,0.0,0,0,0,0
9725,2021-03-26 03:59:54,827.692,0,9.98445,11.4243,100.003,34.1,30.2,32.2655,7.17756,0,200,0.0694546,0,1308.86,46.3762,175.627,109.609,209065.0,22603.9,66709.6,33,30,7,0,0,10,11.4983,100,0,0.0,57.3,1,200,0.0,0,0,0,0
9726,2021-03-26 04:00:24,827.7,0,9.99105,12.0197,99.9869,34.1,28.5,31.92,7.17696,0,200,0.0694601,0,1308.86,46.3762,175.627,109.609,209075.0,22605.0,66710.6,33,30,7,0,0,10,12.5631,100,0,0.0,55.6,1,200,0.0,0,0,0,0
9727,2021-03-26 04:00:54,827.708,0,9.98721,14.1074,99.9956,33.9,27.1,31.2088,7.17808,0,200,0.0694915,0,1308.86,46.3762,175.627,109.609,209085.0,22606.3,66711.6,33,30,7,0,0,10,14.9665,100,0,0.0,54.1,1,200,0.0,0,0,0,0
9728,2021-03-26 04:01:24,827.717,0,9.99615,20.8002,100.023,33.6,26.0,30.5675,7.17982,0,200,0.0696742,0,1308.86,46.3762,175.627,109.609,209095.0,22608.0,66712.6,33,30,7,0,0,10,20.7886,100,0,0.0,53.0,1,200,0.0,0,0,0,0
9729,2021-03-26 04:01:54,827.725,0,10.0157,20.7976,99.9963,33.2,25.1,30.013,7.18196,0,200,0.069912,0,1308.86,46.3762,175.627,109.609,209105.0,22610.1,66713.6,33,30,7,0,0,10,20.7886,100,0,0.0,52.1,1,200,0.0,0,0,0,0
9730,2021-03-26 04:02:24,827.733,0,10.0256,20.7975,100.031,32.8,26.3,29.4089,7.18454,0,200,0.0706076,0,1308.86,46.3762,175.627,109.609,209115.0,22612.2,66714.6,33,30,7,0,0,10,20.7886,100,0,0.0,0.0,0,200,0.0,0,0,0,0
9731,2021-03-26 04:02:54,827.742,0,9.98736,26.1314,99.9921,32.5,29.8,28.8505,7.18777,0,200,0.0698797,0,1308.86,46.3762,175.627,109.609,209125.0,22614.3,66715.6,33,30,7,0,0,10,26.6757,100,0,94.8,0.0,1,200,0.0,0,0,0,0
9732,2021-03-26 04:03:24,827.75,0,10.0315,28.3267,100.006,32.1,32.5,28.5962,7.19092,0,200,0.0694728,0,1308.86,46.3762,175.627,109.609,209135.0,22617.0,66716.6,33,30,7,0,0,10,28.5782,100,0,90.75,0.0,1,200,0.0,0,0,0,0
9733,2021-03-26 04:03:54,827.758,0,10.0216,29.3808,99.935,31.9,34.9,28.5,7.19257,0,200,0.0700982,0,1308.86,46.3762,175.627,109.609,209145.0,22619.9,66717.6,33,30,7,0,0,10,29.7812,100,0,87.15,0.0,1,200,0.0,0,0,0,0
9734,2021-03-26 04:04:24,827.767,0,9.99809,30.4512,100.027,31.8,36.8,28.558,7.19363,0,200,0.070046,0,1308.86,46.3762,175.627,109.609,209155.0,22622.9,66718.6,33,30,7,0,0,10,30.2413,100,0,84.3,0.0,1,200,0.0,0,0,0,0
9735,2021-03-26 04:04:54,827.775,0,10.0337,29.7835,100.015,31.9,38.6,28.7799,7.19397,0,200,0.0709283,0,1308.86,46.3762,175.627,109.609,209165.0,22625.9,66719.6,33,30,7,0,0,10,29.7989,100,0,81.6,0.0,1,200,0.0,0,0,0,0
9736,2021-03-26 04:05:24,827.783,0,9.99864,24.0303,99.9983,31.9,40.5,29.1615,7.19321,0,200,0.0702265,0,1308.86,46.3762,175.627,109.609,209175.0,22628.8,66720.6,33,30,7,0,0,10,24.0172,100,0,78.75,0.0,1,200,0.0,0,0,0,0
9737,2021-03-26 04:05:54,827.792,0,10.0088,24.0326,100.01,32.1,42.0,29.6225,7.19247,0,200,0.0693548,0,1308.86,46.3762,175.627,109.609,209185.0,22631.2,66721.6,33,30,7,0,0,10,24.0172,100,0,76.5,0.0,1,200,0.0,0,0,0,0
9738,2021-03-26 04:06:24,827.8,0,9.98293,24.0427,100.009,32.4,43.4,30.0726,7.19069,0,200,0.0700423,0,1308.86,46.3762,175.627,109.609,209195.0,22633.6,66722.6,33,30,7,0,0,10,24.0172,100,0,74.25,0.0,1,200,0.0,0,0,0,0
9739,2021-03-26 04:06:54,827.808,0,10.0121,24.0107,99.9781,32.7,44.8,30.457,7.18884,0,200,0.069207,0,1308.86,46.3762,175.627,109.609,209205.0,22636.0,66723.6,33,30,7,0,0,10,24.0172,100,0,72.3,0.0,1,200,0.0,0,0,0,0
9740,2021-03-26 04:07:24,827.817,0,9.99414,24.0521,100.024,33.0,46.0,30.9381,7.18641,0,200,0.0694989,0,1308.86,46.3762,175.627,109.609,209215.0,22638.4,66724.6,33,30,7,0,0,10,24.0172,100,0,0.0,0.0,0,200,0.0,0,0,0,0
9741,2021-03-26 04:07:54,827.825,0,10.0046,18.2032,100.01,33.5,35.2,31.1776,7.18253,0,200,0.0698801,0,1308.86,46.3762,175.627,109.609,209225.0,22640.6,66725.6,33,30,7,0,0,10,17.7818,100,0,0.0,62.3,1,200,0.0,0,0,0,0
9742,2021-03-26 04:08:24,827.833,0,10.0075,16.6729,99.9874,33.9,32.5,31.265,7.1799,0,200,0.0695188,0,1308.86,46.3762,175.627,109.609,209235.0,22642.3,66726.6,33,30,7,0,0,10,16.7314,100,0,0.0,59.6,1,200,0.0,0,0,0,0
9743,2021-03-26 04:08:54,827.842,0,10.0226,16.409,99.9836,34.0,30.2,31.1695,7.17847,0,200,0.0689885,0,1308.86,46.3762,175.627,109.609,209245.0,22644.0,66727.6,33,30,7,0,0,10,16.5863,100,0,0.0,57.3,1,200,0.0,0,0,0,0
9744,2021-03-26 04:09:24,827.85,0,10.0038,22.1531,100.008,34.0,28.5,30.7201,7.17782,0,200,0.0694976,0,1308.86,46.3762,175.627,109.609,209255.0,22645.8,66728.6,33,30,7,0,0,10,22.1631,100,0,0.0,55.6,1,200,0.0,0,0,0,0
9745,2021-03-26 04:09:54,827.858,0,10.0102,22.1595,100.022,33.8,27.1,30.2174,7.17873,0,200,0.0695884,0,1308.86,46.3762,175.627,109.609,209265.0,22648.0,66729.6,33,30,7,0,0,10,22.1631,100,0,0.0,54.1,1,200,0.0,0,0,0,0
9746,2021-03-26 04:10:24,827.867,0,10.0009,22.2043,99.9982,33.5,26.0,29.7749,7.18082,0,200,0.0689521,0,1308.86,46.3762,175.627,109.609,209275.0,22650.2,66730.6,33,30,7,0,0,10,22.1631,100,0,0.0,53.0,1,200,0.0,0,0,0,0
9747,2021-03-26 04:10:54,827.875,0,9.99716,22.085,99.912,33.1,25.1,29.3156,7.18291,0,200,0.0703591,0,1308.86,46.3762,175.627,109.609,209285.0,22652.5,66731.6,33,30,7,0,0,10,22.1631,100,0,0.0,50.2219,1,200,0.0,0,0,0,0
9748,2021-03-26 04:11:24,827.883,0,10.0168,27.4236,100.025,32.8,26.3,28.8837,7.18567,0,200,0.0692302,0,1308.86,46.3762,175.627,109.609,209295.0,22654.7,66732.6,33,30,7,0,0,10,28.2699,100,0,100.0,0.0,1,200,0.0,0,0,0,0
9749,2021-03-26 04:11:54,827.892,0,9.99205,30.4072,99.984,32.4,29.7,28.5109,7.1889,0,200,0.0693337,0,1308.86,46.3762,175.627,109.609,209305.0,22657.6,66733.6,33,30,7,0,0,10,30.4623,100,0,94.95,0.0,1,200,0.0,0,0,0,0
9750,2021-03-26 04:12:24,827.9,0,10.0257,32.0647,99.9899,32.0,32.5,28.366,7.19119,0,200,0.0704368,0,1308.86,46.3762,175.627,109.609,209315.0,22660.7,66734.6,33,30,7,0,0,10,31.9894,100,0,90.75,0.0,1,200,0.0,0,0,0,0
9751,2021-03-26 04:12:54,827.908,0,10.0048,32.8632,100.006,31.9,34.8,28.3437,7.19322,0,200,0.0705478,0,1308.86,46.3762,175.627,109.609,209325.0,22663.9,66735.6,33,30,7,0,0,10,32.9316,100,0,87.3,0.0,1,200,0.0,0,0,0,0
9752,2021-03-26 04:13:24,827.917,0,9.99349,32.5045,100.028,31.8,36.8,28.6185,7.19425,0,200,0.0697317,0,1308.86,46.3762,175.627,109.609,209335.0,22667.2,66736.6,33,30,7,0,0,10,32.319,100,0,84.3,0.0,1,200,0.0,0,0,0,0
9753,2021-03-26 04:13:54,827.925,0,10.0452,31.0805,99.9881,31.8,38.5,29.1066,7.19497,0,200,0.070883,0,1308.86,46.3762,175.627,109.609,209345.0,22670.4,66737.6,33,30,7,0,0,10,25.9123,100,0,81.75,0.0,1,200,0.0,0,0,0,0
9754,2021-03-26 04:14:24,827.933,0,10.032,25.9043,100.001,31.9,40.5,29.7374,7.19496,0,200,0.0693636,0,1308.86,46.3762,175.627,109.609,209355.0,22673.0,66738.6,33,30,7,0,0,10,25.9123,100,0,78.75,0.0,1,200,0.0,0,0,0,0
9755,2021-03-26 04:14:54,827.942,0,10.0134,25.9059,99.9937,32.0,41.9,30.3226,7.19423,0,200,0.0700625,0,1308.86,46.3762,175.627,109.609,209365.0,22675.6,66739.6,33,30,7,0,0,10,25.9123,100,0,76.65,0.0,1,200,0.0,0,0,0,0
9756,2021-03-26 04:15:24,827.95,0,9.97242,25.9393,99.9421,32.3,43.5,30.8648,7.19179,0,200,0.0689172,0,1308.86,46.3762,175.627,109.609,209375.0,22678.2,66740.6,33,30,7,0,0,10,25.9123,100,0,74.25,0.0,1,200,0.0,0,0,0,0
9757,2021-03-26 04:15:54,827.958,0,10.0176,19.5858,99.9889,32.7,44.8,31.3479,7.18952,0,200,0.0693361,0,1308.86,46.3762,175.627,109.609,209385.0,22680.5,66741.6,33,30,7,0,0,10,18.7686,100,0,72.3,0.0,1,200,0.0,0,0,0,0
9758,2021-03-26 04:16:24,827.967,0,9.99367,16.0312,99.9996,33.0,46.1,31.7887,7.18698,0,200,0.0695101,0,1308.86,46.3762,175.627,109.609,209395.0,22682.3,66742.6,33,30,7,0,0,10,15.7652,100,0,0.0,0.0,0,200,0.0,0,0,0,0
9759,2021-03-26 04:16:54,827.975,0,9.99538,13.7211,99.9937,33.5,36.7,32.0329,7.18376,0,200,0.0705053,0,1308.86,46.3762,175.627,109.609,209405.0,22683.8,66743.6,33,30,7,0,0,10,13.568,100,0,0.0,63.8,1,200,0.0,0,0,0,0
9760,2021-03-26 04:17:24,827.983,0,10.004,12.245,99.9941,33.9,33.4,32.1937,7.17983,0,200,0.0699151,0,1308.86,46.3762,175.627,109.609,209415.0,22685.1,66744.6,33,30,7,0,0,10,11.6954,100,0,0.0,60.4,1,200,0.0,0,0,0,0
9761,2021-03-26 04:17:54,827.992,0,10.0042,11.3708,99.9842,34.1,31.0,32.045,7.17795,0,200,0.0699532,0,1308.86,46.3762,175.627,109.609,209425.0,22686.3,66745.6,33,30,7,0,0,10,11.376,100,0,0.0,58.1,1,200,0.0,0,0,0,0
9762,2021-03-26 04:18:24,828.0,0,10.0307,11.9344,99.9214,34.1,29.1,31.6862,7.17752,0,200,0.0698789,0,1308.86,46.3762,175.627,109.609,209435.0,22687.4,66746.6,33,30,7,0,0,10,12.2538,100,0,0.0,56.1,1,200,0.0,0,0,0,0
9763,2021-03-26 04:18:54,828.008,0,9.97252,13.9714,100.005,34.0,27.5,31.0439,7.17801,0,200,0.0699809,0,1308.86,46.3762,175.627,109.609,209445.0,22688.7,66747.6,33,30,7,0,0,10,14.7927,100,0,0.0,54.7,1,200,0.0,0,0,0,0
9764,2021-03-26 04:19:24,828.017,0,9.98193,19.9944,100.002,33.7,26.4,30.367,7.17921,0,200,0.069276,0,1308.86,46.3762,175.627,109.609,209455.0,22690.6,66748.6,33,30,7,0,0,10,19.9674,100,0,0.0,53.4,1,200,0.0,0,0,0,0
9765,2021-03-26 04:19:54,828.025,0,9.99711,19.9195,100.017,33.4,25.4,29.749,7.18172,0,200,0.0692323,0,1308.86,46.3762,175.627,109.609,209465.0,22692.6,66749.6,33,30,7,0,0,10,19.9674,100,0,0.0,52.5,1,200,0.0,0,0,0,0
9766,2021-03-26 04:20:24,828.033,0,10.0019,19.9757,99.9874,33.0,24.7,29.1621,7.18465,0,200,0.0698898,0,1308.86,46.3762,175.627,109.609,209475.0,22694.6,66750.6,33,30,7,0,0,10,19.9674,100,0,0.0,0.44582,1,200,0.0,0,0,0,0
9767,2021-03-26 04:20:54,828.042,0,9.99661,26.5299,100.006,32.7,26.3,28.5653,7.18749,0,200,0.0695718,0,1308.86,46.3762,175.627,109.609,209485.0,22696.8,66751.6,33,30,7,0,0,10,27.5395,100,0,100.0,0.0,1,200,0.0,0,0,0,0
9768,2021-03-26 04:21:24,828.05,0,10.0165,29.4962,99.9104,32.2,30.5,28.329,7.19038,0,200,0.0699767,0,1308.86,46.3762,175.627,109.609,209495.0,22699.6,66752.6,33,30,7,0,0,10,29.5149,100,0,93.75,0.0,1,200,0.0,0,0,0,0
9769,2021-03-26 04:21:54,828.058,0,9.99079,31.0586,99.9901,31.9,33.1,28.1622,7.19278,0,200,0.0698751,0,1308.86,46.3762,175.627,109.609,209505.0,22702.6,66753.6,33,30,7,0,0,10,31.2486,100,0,90.0,0.0,1,200,0.0,0,0,0,0
9770,2021-03-26 04:22:24,828.067,0,9.98617,31.7516,99.934,31.8,35.3,28.219,7.19442,0,200,0.0697705,0,1308.86,46.3762,175.627,109.609,209515.0,22705.8,66754.6,33,30,7,0,0,10,31.8822,100,0,86.55,0.0,1,200,0.0,0,0,0,0
9771,2021-03-26 04:22:54,828.075,0,10.0065,30.8213,99.9972,31.7,37.3,28.6002,7.19574,0,200,0.0695093,0,1308.86,46.3762,175.627,109.609,209525.0,22708.9,66755.6,33,30,7,0,0,10,30.7714,100,0,83.55,0.0,1,200,0.0,0,0,0,0
9772,2021-03-26 04:23:24,828.083,0,9.99813,29.3356,99.9998,31.8,39.0,29.0636,7.19563,0,200,0.0703895,0,1308.86,46.3762,175.627,109.609,209535.0,22712.0,66756.6,33,30,7,0,0,10,24.3108,100,0,81.0,0.0,1,200,0.0,0,0,0,0
9773,2021-03-26 04:23:54,828.092,0,9.98367,24.3106,100.01,31.9,40.7,29.7803,7.1951,0,200,0.0693095,0,1308.86,46.3762,175.627,109.609,209545.0,22714.5,66757.6,33,30,7,0,0,10,24.3108,100,0,78.45,0.0,1,200,0.0,0,0,0,0
9774,2021-03-26 04:24:24,828.1,0,10.0253,24.3183,99.9965,32.0,42.3,30.3499,7.19432,0,200,0.0702906,0,1308.86,46.3762,175.627,109.609,209555.0,22716.9,66758.6,33,30,7,0,0,10,24.3108,100,0,76.2,0.0,1,200,0.0,0,0,0,0
9775,2021-03-26 04:24:54,828.108,0,9.96702,24.3052,100.009,32.4,43.8,30.9539,7.19208,0,200,0.0691726,0,1308.86,46.3762,175.627,109.609,209565.0,22719.3,66759.6,33,30,7,0,0,10,19.1385,100,0,73.8,0.0,1,200,0.0,0,0,0,0
9776,2021-03-26 04:25:24,828.117,0,10.0017,16.9856,100.006,32.7,45.1,31.5572,7.18968,0,200,0.0699894,0,1308.86,46.3762,175.627,109.609,209575.0,22721.3,66760.6,33,30,7,0,0,10,15.8625,100,0,71.85,0.0,1,200,0.0,0,0,0,0
9777,2021-03-26 04:25:54,828.125,0,10.033,13.1639,99.9752,33.1,46.2,32.0881,7.1878,0,200,0.070304,0,1308.86,46.3762,175.627,109.609,209585.0,22722.8,66761.6,33,30,7,0,0,10,12.2833,100,0,0.0,0.0,0,200,0.0,0,0,0,0
9778,2021-03-26 04:26:24,828.133,0,9.99724,10.1338,99.9875,33.5,35.5,32.4063,7.18373,0,200,0.070594,0,1308.86,46.3762,175.627,109.609,209595.0,22723.9,66762.6,33,30,7,0,0,10,9.56839,100,0,0.0,62.5,1,200,0.0,0,0,0,0
9779,2021-03-26 04:26:54,828.142,0,10.0209,8.0879,99.9915,33.9,32.5,32.5807,7.18035,0,200,0.0691215,0,1308.86,46.3762,175.627,109.609,209605.0,22724.8,66763.6,33,30,7,0,0,10,7.45014,100,0,0.0,59.6,1,200,0.0,0,0,0,0
